C1,L1,C2,L2,C3,L3,Cost,,
13.09625036,20.16318876,25.91292059,16.66172904,16.8624205,26.22236329,496.0625871,,
10,11.23143059,18.74633116,18.73622674,17.10314554,35.09130627,588.2374316,,
18.63075423,19.61723477,27.46400398,27.62488931,25.46682042,43.20200592,566.0122166,,
24.84130299,28.56738001,19.03113294,18.64934087,16.64612073,34.6584208,524.6164976,,
16.43921351,19.64326453,21.72877753,24.48228717,16.22609377,35.00346661,348.1115515,,
24.01501632,28.52270675,30.49986494,30.52820623,17.08946252,34.79906994,609.269918,,
16.98092854,20.43238437,22.49194378,21.80163276,10,25.83668631,632.9029747,,
10,11.48139477,14.45207751,19.00834596,16.07084858,16.92232549,658.5037681,,
12.37941229,16.9972707,22.99111736,27.97750056,24.69636929,24.01900852,589.2600625,,
21.0210166,25.91982353,16.91811121,19.11467946,20.94860125,30.45174825,538.5233229,,
26.78145099,20.50042987,10,25.95778215,24.18196344,36.67334664,702.0863553,,
26.05469412,26.72714269,10,26.58279479,28.7436403,37.77380121,721.9927808,,
21.8032791,30.63919067,13.54904211,30.52354562,35.81559873,45.85331428,506.7140834,,
29.66592592,34.64525437,16.84942412,37.30698311,44.52345788,54.70204413,571.4901153,,
37.80688089,41.87820542,12.82236409,28.65709293,37.48663962,46.28789383,735.0852118,,
29.58757591,33.05370879,20.28468049,31.96799994,40.59886038,47.7537275,543.4828318,,
26.96347642,33.13535416,11.42130738,23.03141004,31.64293015,38.82502007,759.7405616,,
18.167445,24.19660616,16.72721571,29.68340534,29.90705705,32.76188445,179.9836881,,
22.28815275,27.41463685,25.59819716,37.5050208,37.91442513,41.73609018,414.9059026,,
30.84583932,36.373348,16.67493784,28.68133634,28.92825031,32.96231413,608.0265593,,
21.85772794,27.98120469,10,37.07595211,33.57576323,27.64956242,481.0089179,,
27.71442789,36.91033643,10.46188605,44.0952813,40.50908685,35.84732336,612.0698182,,
32.49572939,30.23838335,10,35.23362964,31.95453632,32.78984112,615.8516162,,
29.01245183,34.19616622,10,36.23656017,30.6288116,29.41602987,630.3661635,,
22.93925792,26.54386359,10,30.22566003,28.24559325,22.89543921,535.6226883,,
21.89994752,33.07202989,16.96094179,33.00136977,26.3749252,26.83633596,443.4715075,,
17.35947299,27.51088738,10,25.19232637,17.50956029,18.67913753,452.3766612,,
10,32.81768191,18.40078378,30.73048288,17.55634123,24.23728615,651.9658721,,
18.88941145,41.74630189,10.07178128,21.84770453,10,17.38012224,649.2858164,,
10.56248552,32.92767662,10,14.92271131,17.17973065,24.35430986,893.9949542,,
19.52765113,41.92141527,18.99621058,21.57066828,10,16.9155733,594.8632218,,
10.65244144,32.93484992,10.78997868,12.64482439,10,10,686.082823,,
10,25.49223757,19.70780438,10,10,17.16541409,504.7361435,,
17.17743897,34.08075881,27.81896538,17.88376868,18.63352656,26.14638972,533.7453461,,
26.17569661,42.47833574,25.99376076,10,10.66659331,18.00933897,845.0909984,,
13.15612853,14.57183385,12.16932559,13.41814709,14.00373662,12.56329918,475.8021698,,
21.76083314,22.0840683,20.99587786,22.31602573,22.83125556,21.49227214,436.2595693,,
30.59380019,30.77524304,25.21312046,13.40980864,14.04094315,12.78255957,689.4560052,,
22.28130507,21.93925691,16.2544297,10,10,10,656.9737807,,
14.37832963,13.23130709,25.11959505,18.73371458,16.57360077,16.49687243,745.0445971,,
22.84543264,21.77284247,23.16916132,10,10,10,580.4466019,,
13.97291911,12.83983117,14.40036613,18.62724805,18.81431174,18.04622364,402.2280613,,
21.60076964,19.60773546,22.87931591,23.20357943,27.00999236,26.94756556,321.5710155,,
30.42501843,28.53077751,14.3141948,14.45690012,18.07178295,35.7342205,778.6840318,,
39.08476412,19.93640745,10,14.39840007,25.17649972,39.55112195,948.6710143,,
41.97821319,27.50097501,10,10,16.1991837,30.64199197,968.6346677,,
33.03221464,18.61026913,10,10,10,22.15181017,895.6708171,,
24.18498415,10,10,10,10,13.47747755,750.8917202,,
16.02657551,10,10,10.11659455,10,22.15264595,827.1143866,,
24.52176875,18.94739759,18.86020112,18.88552117,18.85702968,26.53863168,378.745122,,
25.44514173,12.17934525,27.66097951,21.42337048,25.54472303,35.44113016,500.4556507,,
34.32842702,20.69000089,24.1505993,13.55531901,17.76640326,26.86100531,562.2758617,,
25.46842438,11.72400755,16.3838892,18.53789991,26.43532854,34.47517765,540.1157196,,
33.86206704,20.55638236,24.50205612,26.70374364,35.11698252,43.27196705,521.8751496,,
38.47052699,26.59645957,27.76047122,18.02195716,26.33680886,34.40761763,584.3847576,,
29.68418103,17.62994319,18.93583083,10.2249676,18.33430254,25.70842415,734.5511748,,
26.38979965,10,27.08408785,16.88593864,25.3861326,33.91368347,484.3433667,,
34.65431863,17.34847164,36.02954674,24.83267272,25.27953464,25.44076222,627.6100535,,
26.28073996,10,27.05336154,15.89264262,16.33836943,16.44907331,625.9153081,,
17.28820348,10,18.39543599,22.01281488,25.11897117,10,661.7750688,,
10,10,27.11194259,13.54200292,30.55870777,10,849.4139792,,
10,10,18.1529026,10,21.7310043,10,685.7356439,,
10,10,18.43734658,14.75456953,30.07886165,18.66299009,637.7838222,,
18.42618537,18.05136919,26.61586428,12.67516822,31.24257451,27.09195423,462.9279227,,
27.23336244,26.15819359,35.41993427,21.42335385,40.03215843,35.93522525,573.1276402,,
36.15587556,27.89414394,26.9665454,12.69503158,32.3498655,27.08406639,684.8095155,,
27.18640822,18.98513252,18.39580399,21.17095262,36.55562824,22.50171989,451.8300951,,
24.34710437,27.77883846,22.98034936,29.37109214,45.01491851,29.71263927,387.8689045,,
33.31319267,35.01804549,31.35356647,22.88088876,48.740053,21.83315569,689.7577139,,
29.2559256,26.85271728,22.76286727,13.94339013,40.31031048,12.85021454,723.9974873,,
20.35314655,19.17520726,29.91243273,16.94788909,36.34015137,10,708.0135474,,
15.29343122,23.62470233,22.44558609,10,27.5124082,10,674.4284789,,
10,14.67046618,13.65124875,10.16669607,32.917687,17.60417521,835.4249279,,
18.42781508,23.40228176,16.15746731,11.85830414,33.584894,20.75094175,781.808382,,
10.68278688,14.81572711,10.67396778,16.9974488,30.92892933,19.54591376,547.723938,,
10,23.29881394,10,25.63880742,39.55597246,27.49771613,502.5406508,,
18.59662366,26.3398596,11.77867901,34.56862581,48.31805408,36.41718549,443.5378136,,
22.1663456,32.46501434,20.36277354,43.44104922,57.08542287,44.81266493,350.8615431,,
30.97919607,39.60117519,11.88263714,34.50677085,48.11420137,35.87500858,718.4872923,,
22.00422806,30.68213552,13.72949469,31.25245309,46.92988002,31.29015476,540.0646926,,
17.83700651,39.26530951,22.13198864,39.45872521,54.49494541,39.56085247,370.6503842,,
26.57117814,35.81911135,13.1871295,31.70194358,45.81346148,30.69382727,667.1142733,,
17.71689665,26.82192445,19.07016981,37.6158883,48.11914307,27.50102866,209.584025,,
25.3202318,35.65648901,24.54102862,34.76208979,43.0881778,32.94664466,480.1746806,,
22.29046428,27.64256722,15.62417388,25.96739733,34.27580744,24.00605559,531.3762303,,
13.73608863,19.06352168,24.42348778,34.77795827,42.91912943,30.51109266,610.5556536,,
20.80862749,27.72150141,33.05770421,29.9718796,38.07932305,21.56699365,669.16808,,
12.36252189,18.90493929,24.40019494,21.00742906,29.12739575,12.71134853,768.9417912,,
10,10.45625448,29.54882389,29.93714982,37.62380672,10,930.9450264,,
10,10,25.05544251,21.65801603,30.23691082,10,896.1135939,,
10,10,16.12820601,12.85717541,21.59470087,10,680.8078271,,
10,10,10,19.95981616,30.01509053,18.24726272,434.9623441,,
17.11481905,18.88549864,13.79685354,28.91349012,37.70246249,26.78456879,216.4218982,,
25.87311339,18.55192947,22.74067521,37.81649286,46.26253301,35.66118824,353.0376814,,
34.71677279,27.31032038,16.87837106,29.18680292,37.70112514,27.08071417,532.2720712,,
25.79858392,18.3293882,22.29534537,37.9887293,46.52486753,32.32488447,313.8264267,,
33.91688067,27.29304105,27.71061379,29.68371594,38.18906349,23.35014069,535.5360325,,
24.94599497,18.47128242,18.76557386,20.86865371,29.21069443,14.39681649,469.5581085,,
16.03767127,10,27.2647711,29.70816535,37.99014819,10,857.5541968,,
10,10,19.75178617,21.50464946,34.71040308,10,835.1942156,,
10,10,11.2431556,16.39177221,26.04565668,10,578.1970582,,
10,10,20.04031515,24.81997997,34.32794046,18.90327525,674.7145723,,
16.44124341,18.85486031,11.63030243,15.84008902,26.39496613,27.29057395,808.3030838,,
24.67376256,27.38604879,20.32128513,15.88635606,23.32412648,24.5631386,644.9510844,,
17.00264907,21.18084997,15.96130824,11.78484005,16.87548822,18.81584007,670.6871784,,
21.59934163,26.63345045,21.7467773,17.55699891,23.86271137,27.65903169,510.342159,,
29.14116299,34.97712892,28.57194352,10,15.234119,34.00947267,771.3071038,,
24.45991272,27.38136083,19.59296721,10,15.19772786,29.28574532,786.876413,,
23.42311072,31.09645528,25.15627211,16.57858646,19.19281381,33.95415372,576.173539,,
30.8871963,38.15501446,24.71966159,11.88239682,13.81418598,28.43065816,810.8237797,,
23.07058424,29.17767698,16.218391,10,18.78407574,20.41460454,863.8598465,,
18.63582736,30.94450384,24.20870453,10,13.20553267,16.88490868,713.7995821,,
12.7942481,29.29738504,20.67688113,10.75765109,16.01033151,22.69274735,696.3775146,,
17.00301814,34.12720233,29.52026802,17.46688366,24.54203713,24.55971503,572.7607038,,
15.02085066,31.83490497,21.52225709,10,19.84539956,17.77489352,760.6990516,,
10,25.65756464,23.66409326,10,20.86335367,15.29830641,617.9552142,,
13.63920188,33.97140622,32.14460731,16.75998962,29.813353,22.98650557,596.2984205,,
20.48885345,33.2101953,23.19857442,10.29592222,20.83882326,15.29276067,775.0648463,,
11.54316282,24.64543092,15.27720976,10,14.18946028,10,699.0358608,,
14.66899848,15.27808523,14.11619091,13.16963506,13.12620902,14.27633703,426.2666512,,
23.58097053,24.02446198,21.44816375,22.08660245,22.06271791,23.12429011,441.3402005,,
32.22836947,32.81991243,27.38851428,13.3971073,13.09003997,15.50714213,722.3470058,,
23.38454914,24.22772622,19.87175602,10,10,10,626.2011621,,
15.11561579,15.29284382,27.79830593,14.84109116,18.77889264,18.89562774,640.2914501,,
24.09451216,24.1522553,19.97736317,10,10,24.50017214,699.8503937,,
18.42588174,16.15784121,18.91700923,18.5674144,18.93294156,31.66134405,294.9523914,,
27.05764341,25.11219001,27.88592887,23.65209734,27.44654548,39.39713097,468.6602612,,
35.79931021,23.44518101,20.42948383,14.67313606,18.49775797,30.59508389,616.3301365,,
26.98992085,14.50596523,26.24991816,10.55595702,12.74522215,26.56265837,524.1492476,,
31.43348825,22.82062542,34.063281,19.24795145,21.57240421,35.50695962,536.7357685,,
39.21676636,31.25865972,42.71513885,10.43649787,12.73711866,26.62825716,764.9346066,,
30.39178962,22.42953146,33.75130683,10,10,18.0934552,691.0338093,,
21.78365338,14.73485529,42.39449471,18.65289211,17.94842815,10.22851187,846.5740794,,
13.51989025,10,33.45565283,10,10,10,802.5641482,,
10,10,24.47034115,10,10,10,776.8711336,,
10,10,16.3834064,10,10,10,624.2548742,,
10,10,25.18900418,18.28743362,18.01089144,18.82463288,777.7200998,,
18.6929611,18.92172456,16.51894379,10,10,18.38641572,657.5436461,,
19.41494203,10.00903904,24.82343626,14.11039197,17.77354598,26.05908918,440.3566462,,
27.67212248,18.88812506,30.01751041,10,19.6589855,34.91773033,617.2284597,,
36.34277511,26.3412565,36.96852481,16.81673551,28.42926073,41.71513247,653.6904137,,
44.13905871,28.41036189,29.53647554,10,19.49134046,33.90674299,741.3951994,,
35.57657903,21.4207446,20.56444937,10,15.21736592,29.45798498,744.4288939,,
31.91277915,28.87415713,22.02817482,10,23.92789334,37.14768833,800.259381,,
38.8039524,36.67022079,26.41188496,10,20.07809299,31.34622365,818.7793549,,
34.44558752,30.58533728,19.60783738,10,13.19209051,24.15464622,811.8657926,,
28.54691905,29.04890895,17.83481246,11.21176839,19.36282134,25.79901201,796.0000823,,
36.18795961,36.62837243,24.80063158,19.71975899,22.84778762,23.93877774,666.2753156,,
37.90445,28.38710177,16.37637365,10.83857226,14.01616275,14.94886768,780.5099958,,
29.08432001,19.63559663,10,10,22.24637735,23.20010006,953.9753306,,
37.34098011,26.29212916,10,10,13.41136271,14.26620203,915.0097865,,
29.34782773,17.38365954,10,10,10,10,803.1191847,,
20.57994771,10,10,10,10,10,687.2365206,,
24.12713265,17.90261173,18.70345283,18.41181087,18.88036704,18.95123315,421.1861229,,
33.085361,16.11012417,27.5998584,10,10.05033541,21.93271017,612.8210975,,
31.83561522,15.01194465,18.67230594,17.95928359,12.56014061,30.0305481,296.0075023,,
36.37888461,22.89942873,27.33134568,17.54349345,20.92010653,39.01109028,519.5729262,,
45.37436348,31.50127518,28.36725771,18.34420472,12.29222012,30.09499031,636.6179715,,
37.27978927,22.89611191,19.42640364,10,10,21.49061185,722.0721652,,
28.51271015,15.86501157,21.28770113,18.20592558,18.33128023,27.38538414,308.5623376,,
37.30956393,24.7195071,30.13635802,12.21665907,11.92562813,36.15136033,622.3824619,,
45.11929291,17.98738348,21.24574763,19.28159547,17.88951343,42.30494648,480.1928408,,
52.02140957,26.36657441,29.23727244,28.03621304,24.65443617,39.59084386,546.2651909,,
47.10023463,19.86102021,20.34265214,19.15834743,15.85856891,30.7656284,426.8319507,,
38.33836436,11.00081104,13.63808662,23.31690437,24.33484292,38.97518677,601.7967852,,
46.46233988,19.98596233,20.25964957,32.27189904,30.48764265,39.13583606,378.3331323,,
38.98827219,18.677827,13.66073465,23.65678906,21.83716452,30.38162136,443.0481892,,
30.60588408,10.80475014,22.48284304,27.60684824,14.76352704,23.85716242,475.6709742,,
28.72146541,19.16228169,15.83727217,19.60761529,10,17.21803528,396.5615791,,
19.93537211,10.46449798,10,27.79080111,18.57031441,21.72879416,185.9278132,,
28.16960573,13.34044832,18.50814939,34.55707783,26.67523336,30.21708018,205.1800455,,
36.30828834,21.4905861,10,25.64282537,22.10279924,36.37983948,682.4517483,,
31.78494829,24.29342479,10,21.81742454,14.92922479,28.64676642,667.1241671,,
25.10892093,19.5833649,10,13.5386169,10,26.4235279,820.4597938,,
18.3219617,23.17366475,10,10,10,23.78418058,890.8603315,,
20.23028475,19.49228567,10,10,10,15.07151866,827.5009861,,
11.4861868,11.85707676,10,10,10,10,672.3886606,,
12.15975386,16.95994937,15.84566426,17.42609906,12.85133946,18.53094816,464.5975595,,
20.65678602,25.40755165,24.55866361,15.68461853,14.86935842,26.07737219,497.8770608,,
29.52954417,34.30273092,15.77657807,10,10,25.00175381,886.4467096,,
24.60184878,25.79773474,10,10,10,20.36061865,904.3114908,,
20.54945046,28.23504412,10,10,10,11.61832207,868.5915431,,
11.61350429,20.82392037,10,10,10,10,721.0031195,,
10.8073948,25.3765775,16.76462126,16.15809011,18.06604409,16.94205475,434.9182629,,
18.87224156,30.50966251,25.55293703,23.30295634,25.95139956,25.54130054,480.885231,,
25.77810901,27.08563924,16.61846071,14.46766007,17.22572678,18.03597653,649.219493,,
16.94970548,18.61156303,10,10,12.74806637,16.33631539,855.2634944,,
25.54032743,27.34313828,10,10,10,12.70654792,883.028376,,
17.7862677,18.67411858,10,10,10,10,761.3551931,,
10,13.87854075,10,10,10,12.23857594,729.6457396,,
18.13850665,21.44665849,16.95811796,18.21571136,17.86204493,19.00599635,409.8370832,,
24.912462,15.30820322,25.1608367,17.17093515,16.93615657,27.26436448,370.2687426,,
30.18545532,22.81150484,16.23184067,10,10,36.0858345,875.0482922,,
39.11718452,24.20834887,18.54774147,12.22647917,13.63761187,35.58981466,724.8585189,,
38.17895478,16.78021669,23.66485339,15.84039748,11.53927791,41.24016905,402.7208307,,
40.77413899,24.84419012,32.61432701,24.5025239,20.30985999,49.8691895,537.9691265,,
49.6577515,33.53885496,23.99990582,15.66147804,11.43940747,40.9077484,696.1942689,,
40.72020513,25.57887721,15.24732405,10,10,44.42962295,939.2648468,,
40.92744118,33.82486856,23.94126362,10,10,36.40992099,829.7393408,,
32.23939335,25.59819824,30.69196206,11.18246043,10,33.38356847,637.7244333,,
35.9997946,30.07197052,39.36016744,19.05962551,18.60756278,42.08403331,630.7642866,,
44.52440846,37.99940878,30.73182237,10.16804737,10.03122306,33.2793625,817.4006387,,
35.68862778,29.07646543,21.89159191,10,10,34.94161648,792.6564229,,
10.67131615,10,13.13329756,12.06712162,11.65820169,13.11425281,543.5099328,,
15.11906672,15.69353366,22.06144011,20.36164057,20.48546314,21.14817905,530.2349136,,
24.01237273,24.62811995,30.08910179,11.66704494,11.73343176,28.5323627,573.2802659,,
23.68402958,15.75749093,21.5067153,10,10,37.34971929,626.3839794,,
32.10602641,24.66769487,30.30819964,18.92823374,18.89843869,43.45984507,518.2191727,,
40.64347088,32.34634215,39.06981778,10.39272797,10.00920749,35.59028888,769.3378468,,
31.94559008,23.41111428,30.15655667,10,10,26.82142234,691.3357463,,
23.92899197,18.89607781,38.60594422,18.84700036,18.84042573,32.06819975,637.6741277,,
31.09942824,27.49518412,45.95432466,10,10,23.09868467,747.3090875,,
22.12398654,18.58986771,37.04248029,10,10,15.33225673,745.2057215,,
13.72261536,16.96560133,31.4085893,10,10,10,736.6420505,,
10,10,22.74861884,10,10,10,753.9372489,,
10,10,26.92855084,10.34388065,10,10.26367939,815.4906802,,
10,10,18.93631846,10,10,10,682.8517323,,
10,10,26.41862804,18.36454821,16.63965714,17.94828224,817.5584918,,
18.49548292,17.8673321,18.25156444,10,10,18.78993046,567.8895495,,
10.36642623,10,19.82755643,15.87208724,18.01262093,27.63375831,570.0081839,,
19.21964931,18.33142829,28.73787838,10,21.08765662,35.35632622,633.5780431,,
28.11026669,27.11925054,37.26121444,18.13933921,29.06930768,40.84305298,618.3845417,,
35.06223917,24.86545843,28.60113347,10,20.08506352,32.07770979,682.3860013,,
26.52533758,15.96122026,19.80442989,10,19.71017867,30.44734621,749.518332,,
29.23337412,24.44432747,20.47500145,16.40177846,26.10907108,39.29236281,566.0979184,,
35.87391639,19.18178028,28.27435029,11.12043595,25.86855954,43.64690661,742.629817,,
33.40743637,23.39064902,20.07709521,16.13861513,26.62425369,35.96600574,543.7676072,,
26.5821178,19.73222536,26.34110683,16.55433285,25.4598338,36.41471893,506.2053061,,
33.16270947,27.51531035,18.99847972,10,16.59885323,28.0696559,813.5859949,,
25.47085929,19.00781971,13.86913639,10,25.17613924,29.66349101,952.7412395,,
30.44225752,26.71652061,10,10,18.56478047,20.9095397,946.6462137,,
21.5811289,17.86390102,10,10,10.04707974,11.92269701,795.7769356,,
